 2.91739139e+11 -6.57819209e+01  2.91739139e+11  4.45973983e+01 
 3.03184656e+11 -6.58236397e+01  3.03184656e+11  4.30890735e+01 
 3.15079204e+11 -6.58621759e+01  3.15079204e+11  4.16396025e+01 
 3.27440400e+11 -6.58977373e+01  3.27440400e+11  4.02473440e+01 
 3.40286550e+11 -6.59305170e+01  3.40286550e+11  3.89106873e+01 
 3.53636681e+11 -6.59606941e+01  3.53636681e+11  3.76280547e+01 
 3.67510565e+11 -6.59884343e+01  3.67510565e+11  3.63979045e+01 
 3.81928749e+11 -6.60138910e+01  3.81928749e+11  3.52187322e+01 
 3.96912588e+11 -6.60372056e+01  3.96912588e+11  3.40890723e+01 
 4.12484273e+11 -6.60585081e+01  4.12484273e+11  3.30074996e+01 
 4.28666866e+11 -6.60779179e+01  4.28666866e+11  3.19726298e+01 
 4.45484336e+11 -6.60955446e+01  4.45484336e+11  3.09831201e+01 
 4.62961589e+11 -6.61114877e+01  4.62961589e+11  3.00376697e+01 
 4.81124511e+11 -6.61258380e+01  4.81124511e+11  2.91350197e+01 
 5.00000000e+11 -6.61386774e+01  5.00000000e+11  2.82739532e+01 
